movieId,year_idx,Action,Comedy,Mystery,Biography,Sci-Fi,War,Animation,Film-Noir,Music,IMAX,Romance,Thriller,Western,Adventure,Fantasy,Children,Horror,Drama,History,Crime,Documentary
3811,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3812,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3814,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3819,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3823,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3824,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3825,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3826,74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3827,74,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3830,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3831,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3833,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3834,57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3835,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3836,19,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,23,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3839,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3840,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3841,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3844,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3845,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3846,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3849,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3851,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3857,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3858,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3861,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3864,73,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3865,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3868,23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3869,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3871,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3872,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3873,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3877,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3879,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3882,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3889,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3893,74,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
3894,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3895,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3896,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3897,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3898,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3900,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3901,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3906,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3908,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3909,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3910,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3911,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3914,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3915,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3916,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3917,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3918,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3919,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3920,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3922,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3926,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3927,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3928,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3929,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3932,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3933,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3937,63,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3938,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3939,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3940,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3941,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3942,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3943,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,74,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3946,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3947,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3948,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3950,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3951,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3952,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3953,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3955,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3958,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3959,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3962,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3963,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3964,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3965,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3966,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3967,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3968,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3971,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3974,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3977,74,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3979,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3981,74,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3983,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3984,53,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3985,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3986,74,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3987,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3988,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3989,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3990,74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3991,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3992,74,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3993,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3994,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3996,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3997,74,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3998,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3999,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4002,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,55,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4006,56,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4007,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4008,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4009,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4010,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4012,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4014,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4015,74,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,74,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4017,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4018,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4019,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4020,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4021,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4022,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4023,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4024,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4025,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4027,74,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4029,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4030,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4031,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4032,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4034,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4035,74,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4036,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4037,55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4039,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4040,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4041,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4042,35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4043,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4046,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4047,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4051,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4052,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4053,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4054,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4055,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4056,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4061,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4062,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4063,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4064,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4065,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4066,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4068,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4069,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4074,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4077,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4078,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4079,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4080,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4081,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4083,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4084,55,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4085,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4086,55,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4089,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4090,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4091,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4092,55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4093,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4102,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4103,55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4104,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
4109,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4110,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4111,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4113,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4115,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4117,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4121,55,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4123,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4125,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4126,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4127,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4129,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4130,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4131,55,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4132,55,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4133,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4135,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4138,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4139,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4141,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4142,74,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4143,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4144,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4146,80,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4147,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4148,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4149,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4152,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4153,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4154,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4155,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4156,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4158,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4159,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4160,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4161,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4166,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4167,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4168,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4171,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4174,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4175,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4178,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4180,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4181,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,45,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4187,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4189,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4190,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4191,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4195,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4197,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4203,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4204,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4207,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4210,56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
4211,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4212,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4214,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4218,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4219,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4224,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4225,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,74,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4228,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4229,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4231,80,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
